T(K)	P(bar)	rho_kgm3	VP_kms	VS_kms	Cp_Jm3K	alpha_pK	KS_bar	GS_bar
800	1000	3127.52	6.97956	3.85952	3397260	2.43434e-05	902383	465872
800	2256.41	3133.05	7.00002	3.86522	3402380	2.41113e-05	911102	468075
800	3512.82	3138.85	7.02097	3.87134	3407800	2.38848e-05	920028	470428
800	4769.23	3145.05	7.04261	3.87803	3413650	2.36641e-05	929244	472988
800	6025.64	3362.66	7.56162	4.23577	3657520	2.58399e-05	1118280	603320
800	7282.05	3367.27	7.57837	4.24128	3661890	2.56939e-05	1126260	605720
800	8538.46	3581.73	8.14171	4.64436	3899380	2.86183e-05	1344130	772583
800	9794.87	3601.26	8.21115	4.68399	3919090	2.8406e-05	1374600	790107
800	11051.3	3605.46	8.22639	4.69018	3922770	2.82374e-05	1382450	793123
800	12307.7	3609.69	8.24187	4.69647	3926490	2.80671e-05	1390430	796184
800	13564.1	3614.21	8.25901	4.70355	3930490	2.78812e-05	1399180	799585
800	14820.5	3618.29	8.27371	4.70937	3934070	2.77189e-05	1406920	802469
800	16076.9	3622.65	8.29003	4.71595	3937920	2.75414e-05	1415410	805684
800	17333.3	3627.07	8.30673	4.72268	3941830	2.73606e-05	1424120	808969
800	18589.7	3631.55	8.32386	4.72956	3945810	2.71757e-05	1433070	812334
800	19846.2	3636.1	8.34137	4.73658	3949850	2.69873e-05	1442250	815766
800	21102.6	3640.7	8.35928	4.74371	3953960	2.67946e-05	1451690	819261
800	22359	3645.38	8.37766	4.751	3958130	2.65974e-05	1461400	822837
800	23615.4	3650.12	8.39642	4.75837	3962370	2.63956e-05	1471380	826463
800	24871.8	3654.92	8.41564	4.76588	3966680	2.61893e-05	1481640	830167
800	26128.2	3659.79	8.4353	4.77347	3971050	2.59776e-05	1492200	833921
800	27384.6	3664.71	8.45532	4.78111	3975470	2.57617e-05	1503030	837719
800	28641	3669.71	8.47582	4.78887	3979970	2.55402e-05	1514190	841584
800	29897.4	3674.72	8.49652	4.79657	3984490	2.53157e-05	1525550	845448
800	31153.8	3679.77	8.51742	4.80429	3989040	2.50891e-05	1537100	849333
800	32410.3	3684.88	8.53882	4.81202	3993660	2.48555e-05	1549020	853255
800	33666.7	3689.74	8.55875	4.81913	3998040	2.46383e-05	1560270	856904
800	34923.1	3692.85	8.56791	4.8222	4000730	2.45433e-05	1565920	858722
800	36179.5	3695.9	8.57688	4.825	4003370	2.44473e-05	1571570	860430
800	37435.9	3699.03	8.58613	4.8283	4006090	2.43557e-05	1577200	862337
800	38692.3	3702.11	8.59518	4.83132	4008760	2.42631e-05	1582830	864135
800	39948.7	3705.17	8.60417	4.83428	4011420	2.41709e-05	1588460	865906
800	41205.1	3708.23	8.61316	4.83728	4014080	2.40801e-05	1594070	867700
800	42461.5	3711.28	8.6221	4.84025	4016720	2.39899e-05	1599680	869480
800	43717.9	3714.32	8.63101	4.84319	4019370	2.39004e-05	1605290	871250
800	44974.4	3717.35	8.63988	4.84613	4022000	2.38118e-05	1610890	873018
800	46230.8	3720.38	8.64872	4.84903	4024630	2.37238e-05	1616480	874776
800	47487.2	3723.39	8.65753	4.85193	4027250	2.36366e-05	1622070	876534
800	48743.6	3726.4	8.66629	4.85481	4029870	2.355e-05	1627660	878280
800	50000	3729.4	8.67504	4.85768	4032480	2.34643e-05	1633240	880026
835.897	1000	3124.89	6.96319	3.84937	3409800	2.46272e-05	897756	463035
835.897	2256.41	3130.45	6.98371	3.8551	3414960	2.43916e-05	906468	465241
835.897	3512.82	3136.28	7.00465	3.86123	3420420	2.41623e-05	915366	467591
835.897	4769.23	3142.48	7.02623	3.86792	3426310	2.39399e-05	924525	470141
835.897	6025.64	3358.63	7.54301	4.2231	3670630	2.60671e-05	1112300	598997
835.897	7282.05	3363.28	7.56014	4.22869	3675050	2.59143e-05	1120420	601417
835.897	8538.46	3537.87	8.03325	4.54899	3871220	2.79397e-05	1306960	732102
835.897	9794.87	3594.64	8.18929	4.66586	3932660	2.85714e-05	1367310	782563
835.897	11051.3	3602.73	8.21879	4.68064	3940460	2.83821e-05	1381190	789300
835.897	12307.7	3607.1	8.23499	4.68727	3944320	2.82034e-05	1389490	792496
835.897	13564.1	3611.52	8.25157	4.69404	3948250	2.80212e-05	1398010	795762
835.897	14820.5	3616	8.26848	4.70092	3952230	2.7836e-05	1406730	799087
835.897	16076.9	3620.53	8.28579	4.70797	3956270	2.76474e-05	1415670	802490
835.897	17333.3	3625.14	8.30353	4.71516	3960380	2.74546e-05	1424860	805966
835.897	18589.7	3629.81	8.32173	4.72252	3964560	2.72575e-05	1434320	809529
835.897	19846.2	3634.56	8.34039	4.73001	3968810	2.70553e-05	1444060	813159
835.897	21102.6	3639.38	8.35952	4.73766	3973140	2.68485e-05	1454090	816876
835.897	22359	3644.28	8.37913	4.74544	3977540	2.66365e-05	1464420	820662
835.897	23615.4	3649.26	8.39928	4.75338	3982030	2.64187e-05	1475090	824536
835.897	24871.8	3654.3	8.41988	4.76141	3986570	2.61955e-05	1486070	828467
835.897	26128.2	3659.39	8.44079	4.76949	3991170	2.59692e-05	1497280	832441
835.897	27384.6	3664.56	8.46228	4.77768	3995850	2.57353e-05	1508890	836481
835.897	28641	3669.76	8.48397	4.78585	4000550	2.54992e-05	1520700	840535
835.897	29897.4	3675	8.50595	4.794	4005290	2.5259e-05	1532760	844606
835.897	31153.8	3679.95	8.52628	4.80141	4009760	2.50368e-05	1544080	848361
835.897	32410.3	3683.1	8.53559	4.80458	4012500	2.49389e-05	1549760	850205
835.897	33666.7	3686.22	8.54484	4.8077	4015230	2.48417e-05	1555430	852034
835.897	34923.1	3689.34	8.55406	4.81082	4017960	2.47455e-05	1561090	853860
835.897	36179.5	3692.45	8.56324	4.81389	4020670	2.46499e-05	1566740	855671
835.897	37435.9	3695.55	8.57239	4.81698	4023380	2.45556e-05	1572380	857490
835.897	38692.3	3698.64	8.58148	4.82003	4026080	2.44618e-05	1578020	859293
835.897	39948.7	3701.72	8.59055	4.82307	4028780	2.4369e-05	1583660	861095
835.897	41205.1	3704.79	8.59958	4.82608	4031460	2.42769e-05	1589280	862884
835.897	42461.5	3707.85	8.60857	4.82908	4034140	2.41856e-05	1594900	864671
835.897	43717.9	3710.91	8.61752	4.83205	4036820	2.40951e-05	1600510	866450
835.897	44974.4	3713.95	8.62644	4.83501	4039480	2.40053e-05	1606120	868222
835.897	46230.8	3716.99	8.63533	4.83796	4042150	2.39164e-05	1611720	869992
835.897	47487.2	3720.01	8.64418	4.84089	4044800	2.38282e-05	1617320	871757
835.897	48743.6	3723.03	8.653	4.8438	4047450	2.37407e-05	1622910	873511
835.897	50000	3726.04	8.66179	4.8467	4050090	2.3654e-05	1628500	875266
871.795	1000	3122.25	6.94661	3.83915	3420950	2.4909e-05	893068	460191
871.795	2256.41	3127.85	6.96719	3.84492	3426150	2.46698e-05	901775	462404
871.795	3512.82	3133.71	6.98817	3.85109	3431670	2.44377e-05	910654	464758
871.795	4769.23	3139.94	7.00973	3.85781	3437600	2.42134e-05	919772	467308
871.795	6025.64	3169.35	7.08585	3.90322	3470080	2.42506e-05	947502	482856
871.795	7282.05	3359.25	7.54148	4.21605	3686590	2.61344e-05	1114390	597110
871.795	8538.46	3386.62	7.62392	4.26187	3717050	2.61656e-05	1148270	615130
871.795	9794.87	3583.43	8.15501	4.638	3939160	2.86471e-05	1355360	770833
871.795	11051.3	3600.11	8.21182	4.67153	3956370	2.85091e-05	1380150	785659
871.795	12307.7	3604.63	8.22885	4.67852	3960400	2.83203e-05	1388830	789000
871.795	13564.1	3609.21	8.24629	4.68568	3964490	2.8128e-05	1397750	792424
871.795	14820.5	3613.86	8.26415	4.693	3968650	2.7932e-05	1406900	795924
871.795	16076.9	3618.6	8.28257	4.70054	3972900	2.77308e-05	1416350	799531
871.795	17333.3	3623.4	8.30139	4.70821	3977210	2.75255e-05	1426060	803206
871.795	18589.7	3628.28	8.32075	4.71606	3981600	2.73148e-05	1436070	806974
871.795	19846.2	3633.25	8.34065	4.72408	3986080	2.70984e-05	1446410	810830
871.795	21102.6	3638.32	8.36117	4.73234	3990650	2.68762e-05	1457110	814804
871.795	22359	3643.47	8.38222	4.7407	3995300	2.66472e-05	1468170	818842
871.795	23615.4	3648.65	8.40355	4.74906	3999990	2.64146e-05	1479460	822903
871.795	24871.8	3653.93	8.42548	4.75762	4004770	2.61757e-05	1491130	827065
871.795	26128.2	3659.25	8.44772	4.76618	4009590	2.59328e-05	1503050	831252
871.795	27384.6	3664.6	8.47022	4.77472	4014440	2.56865e-05	1515220	835454
871.795	28641	3670.03	8.49319	4.78336	4019360	2.54349e-05	1527720	839720
871.795	29897.4	3673.21	8.50272	4.78661	4022150	2.53329e-05	1533470	841595
871.795	31153.8	3676.38	8.51214	4.78983	4024930	2.52327e-05	1539170	843454
871.795	32410.3	3679.53	8.52151	4.79302	4027700	2.51334e-05	1544860	845302
871.795	33666.7	3682.68	8.53083	4.7962	4030460	2.50351e-05	1550550	847146
871.795	34923.1	3685.81	8.54011	4.79934	4033210	2.49376e-05	1556220	848979
871.795	36179.5	3688.94	8.54935	4.80248	4035950	2.48412e-05	1561880	850809
871.795	37435.9	3692.05	8.55855	4.80559	4038690	2.47455e-05	1567540	852632
871.795	38692.3	3695.15	8.5677	4.80867	4041420	2.46506e-05	1573190	854440
871.795	39948.7	3698.24	8.57682	4.81174	4044140	2.45567e-05	1578830	856249
871.795	41205.1	3701.33	8.5859	4.81478	4046860	2.44635e-05	1584470	858047
871.795	42461.5	3704.4	8.59494	4.81783	4049570	2.43712e-05	1590090	859847
871.795	43717.9	3707.47	8.60395	4.82083	4052270	2.42796e-05	1595720	861631
871.795	44974.4	3710.53	8.61293	4.82385	4054970	2.41891e-05	1601330	863424
871.795	46230.8	3713.57	8.62186	4.82682	4057660	2.4099e-05	1606940	865194
871.795	47487.2	3716.62	8.63077	4.82981	4060350	2.401e-05	1612550	866977
871.795	48743.6	3719.64	8.63963	4.83273	4063020	2.39214e-05	1618150	868734
871.795	50000	3722.67	8.64846	4.83566	4065700	2.38337e-05	1623740	870492
907.692	1000	3119.6	6.92982	3.82888	3430940	2.51903e-05	888318	457344
907.692	2256.41	3125.24	6.95047	3.8347	3436190	2.49475e-05	897023	459565
907.692	3512.82	3131.15	6.97151	3.84093	3441760	2.47126e-05	905893	461931
907.692	4769.23	3137.42	6.99305	3.84769	3447740	2.44866e-05	914972	464485
907.692	6025.64	3144.2	7.01539	3.85521	3454320	2.42707e-05	924361	467310
907.692	7282.05	3355.15	7.52228	4.20332	3696700	2.63557e-05	1108130	592783
907.692	8538.46	3359.85	7.53987	4.20899	3701180	2.6193e-05	1116440	595219
907.692	9794.87	3496.89	7.94697	4.45638	3857870	2.70311e-05	1282500	694460
907.692	11051.3	3597.58	8.20538	4.6627	3970780	2.86186e-05	1379330	782141
907.692	12307.7	3602.27	8.22332	4.67012	3974980	2.84198e-05	1388420	785657
907.692	13564.1	3607.02	8.24167	4.67769	3979240	2.82171e-05	1397750	789243
907.692	14820.5	3611.88	8.26067	4.68552	3983610	2.80082e-05	1407420	792956
907.692	16076.9	3616.81	8.28014	4.69354	3988050	2.77951e-05	1417360	796758
907.692	17333.3	3621.83	8.30019	4.70174	3992580	2.75758e-05	1427650	800656
907.692	18589.7	3626.94	8.32079	4.7101	3997190	2.73504e-05	1438280	804637
907.692	19846.2	3632.17	8.34214	4.71876	4001920	2.71178e-05	1449320	808763
907.692	21102.6	3637.44	8.36383	4.72745	4006700	2.6881e-05	1460620	812926
907.692	22359	3642.8	8.38605	4.73628	4011550	2.66383e-05	1472270	817167
907.692	23615.4	3648.27	8.40897	4.74532	4016510	2.63879e-05	1484360	821518
907.692	24871.8	3653.77	8.4322	4.75435	4021510	2.61333e-05	1496720	825895
907.692	26128.2	3659.3	8.45559	4.76334	4026520	2.58766e-05	1509260	830273
907.692	27384.6	3663.19	8.46924	4.7683	4029980	2.57279e-05	1517010	832886
907.692	28641	3666.4	8.47884	4.77162	4032810	2.56244e-05	1522760	834779
907.692	29897.4	3669.59	8.48839	4.77492	4035620	2.5522e-05	1528500	836661
907.692	31153.8	3672.78	8.49789	4.77818	4038430	2.54205e-05	1534220	838533
907.692	32410.3	3675.95	8.50733	4.78143	4041230	2.532e-05	1539930	840396
907.692	33666.7	3679.11	8.51672	4.78463	4044010	2.52204e-05	1545630	842246
907.692	34923.1	3682.26	8.52607	4.78782	4046790	2.51218e-05	1551310	844094
907.692	36179.5	3685.4	8.53537	4.79101	4049560	2.50242e-05	1556990	845937
907.692	37435.9	3688.52	8.54463	4.79415	4052330	2.49273e-05	1562660	847764
907.692	38692.3	3691.64	8.55384	4.79726	4055080	2.48313e-05	1568320	849583
907.692	39948.7	3694.75	8.56301	4.80037	4057830	2.47362e-05	1573980	851401
907.692	41205.1	3697.84	8.57215	4.80346	4060570	2.4642e-05	1579630	853211
907.692	42461.5	3700.93	8.58124	4.80652	4063310	2.45486e-05	1585270	855013
907.692	43717.9	3704.01	8.5903	4.80956	4066030	2.44559e-05	1590900	856807
907.692	44974.4	3707.08	8.59933	4.8126	4068760	2.43642e-05	1596530	858600
907.692	46230.8	3710.14	8.60832	4.81562	4071470	2.42733e-05	1602150	860389
907.692	47487.2	3713.19	8.61727	4.81861	4074180	2.41831e-05	1607760	862168
907.692	48743.6	3716.24	8.62618	4.82158	4076880	2.40935e-05	1613370	863936
907.692	50000	3719.27	8.63507	4.82456	4079590	2.4005e-05	1618980	865712
943.59	1000	3116.95	6.91281	3.81856	3439950	2.5473e-05	883505	454494
943.59	2256.41	3122.64	6.93356	3.82444	3445250	2.52264e-05	892215	456729
943.59	3512.82	3128.6	6.95465	3.83073	3450880	2.49887e-05	901074	459107
943.59	4769.23	3134.93	6.97625	3.83757	3456940	2.47608e-05	910137	461681
943.59	6025.64	3141.76	6.99854	3.84515	3463580	2.45444e-05	919468	464514
943.59	7282.05	3350.95	7.50241	4.19039	3705560	2.65796e-05	1101580	588406
943.59	8538.46	3355.75	7.52058	4.19625	3710140	2.64096e-05	1110120	590898
943.59	9794.87	3489.89	7.92229	4.43782	3865000	2.72215e-05	1273930	687309
943.59	11051.3	3557.27	8.09788	4.57245	3940730	2.80608e-05	1341060	743729
943.59	12307.7	3600.01	8.21839	4.66205	3988290	2.85023e-05	1388250	782451
943.59	13564.1	3604.99	8.23797	4.6702	3992780	2.82866e-05	1398130	786277
943.59	14820.5	3610.03	8.25796	4.67846	3997320	2.80661e-05	1408270	790162
943.59	16076.9	3615.19	8.27868	4.68702	4001980	2.78389e-05	1418800	794191
943.59	17333.3	3620.44	8.29999	4.69578	4006740	2.76056e-05	1429690	798322
943.59	18589.7	3625.81	8.32199	4.70476	4011590	2.73646e-05	1440990	802563
943.59	19846.2	3631.24	8.34446	4.71386	4016510	2.71187e-05	1452600	806878
943.59	21102.6	3636.76	8.36746	4.72314	4021520	2.68679e-05	1464530	811290
943.59	22359	3642.39	8.39125	4.73257	4026630	2.66064e-05	1476990	815795
943.59	23615.4	3648.06	8.41528	4.74202	4031780	2.63427e-05	1489670	820329
943.59	24871.8	3652.98	8.43496	4.74955	4036220	2.61263e-05	1500320	824046
943.59	26128.2	3656.25	8.44482	4.75301	4039100	2.60193e-05	1506130	825987
943.59	27384.6	3659.49	8.45457	4.7564	4041960	2.59131e-05	1511930	827898
943.59	28641	3662.72	8.46429	4.75979	4044820	2.58083e-05	1517710	829813
943.59	29897.4	3665.94	8.47393	4.76314	4047670	2.57045e-05	1523470	831712
943.59	31153.8	3669.14	8.4835	4.76645	4050500	2.56016e-05	1529210	833595
943.59	32410.3	3672.33	8.49303	4.76975	4053320	2.54999e-05	1534950	835474
943.59	33666.7	3675.51	8.5025	4.77302	4056140	2.53991e-05	1540660	837344
943.59	34923.1	3678.68	8.51191	4.77625	4058940	2.52993e-05	1546370	839200
943.59	36179.5	3681.83	8.52128	4.77945	4061730	2.52002e-05	1552070	841044
943.59	37435.9	3684.97	8.53061	4.78263	4064520	2.51022e-05	1557750	842885
943.59	38692.3	3688.11	8.53989	4.78581	4067300	2.50052e-05	1563430	844723
943.59	39948.7	3691.23	8.54912	4.78894	4070070	2.49089e-05	1569100	846546
943.59	41205.1	3694.34	8.55831	4.79206	4072840	2.48135e-05	1574760	848362
943.59	42461.5	3697.44	8.56747	4.79517	4075600	2.47191e-05	1580410	850176
943.59	43717.9	3700.53	8.57659	4.79825	4078350	2.46254e-05	1586060	851983
943.59	44974.4	3703.62	8.58566	4.80131	4081090	2.45325e-05	1591700	853779
943.59	46230.8	3706.69	8.59471	4.80437	4083830	2.44406e-05	1597330	855578
943.59	47487.2	3709.76	8.60372	4.8074	4086570	2.43494e-05	1602960	857367
943.59	48743.6	3712.82	8.61269	4.81041	4089290	2.42589e-05	1608580	859147
943.59	50000	3715.86	8.62161	4.81338	4092010	2.4169e-05	1614190	860915
979.487	1000	3114.29	6.89559	3.80818	3448130	2.57583e-05	878627	451643
979.487	2256.41	3120.04	6.91643	3.81414	3453490	2.5508e-05	887343	453894
979.487	3512.82	3126.07	6.93763	3.82053	3459190	2.52676e-05	896207	456296
979.487	4769.23	3132.46	6.95925	3.82745	3465320	2.50379e-05	905241	458886
979.487	6025.64	3139.37	6.98158	3.83513	3472070	2.48209e-05	914546	461747
979.487	7282.05	3346.63	7.48176	4.17727	3713320	2.68088e-05	1094700	583973
979.487	8538.46	3351.53	7.50058	4.18331	3718010	2.66295e-05	1103500	586520
979.487	9794.87	3454.97	7.8116	4.36744	3838240	2.71995e-05	1229570	659020
979.487	11051.3	3509.23	7.97755	4.46973	3899580	2.73293e-05	1298530	701090
979.487	12307.7	3597.84	8.21393	4.65422	4000490	2.85695e-05	1388280	779355
979.487	13564.1	3603.02	8.23456	4.66285	4005170	2.83422e-05	1398640	783373
979.487	14820.5	3608.32	8.25598	4.67178	4009970	2.81068e-05	1409430	787535
979.487	16076.9	3613.7	8.27789	4.68085	4014840	2.78661e-05	1420530	791775
979.487	17333.3	3619.2	8.3005	4.69019	4019820	2.76186e-05	1432040	796145
979.487	18589.7	3624.82	8.32396	4.69979	4024930	2.73615e-05	1444040	800654
979.487	19846.2	3630.49	8.34768	4.70941	4030070	2.71014e-05	1456280	805189
979.487	21102.6	3636.24	8.37202	4.71919	4035290	2.68345e-05	1468910	809820
979.487	22359	3642.01	8.3965	4.72896	4040530	2.65663e-05	1481710	814465
979.487	23615.4	3645.88	8.40981	4.73387	4043980	2.64198e-05	1489180	817024
979.487	24871.8	3649.19	8.41988	4.73744	4046910	2.63098e-05	1495070	819002
979.487	26128.2	3652.49	8.42987	4.74098	4049830	2.62011e-05	1500930	820967
979.487	27384.6	3655.76	8.43976	4.74446	4052730	2.60936e-05	1506770	822909
979.487	28641	3659.02	8.44958	4.74791	4055610	2.59872e-05	1512590	824839
979.487	29897.4	3662.26	8.45932	4.75131	4058480	2.58819e-05	1518380	826754
979.487	31153.8	3665.48	8.469	4.75468	4061340	2.57776e-05	1524150	828654
979.487	32410.3	3668.69	8.47861	4.75802	4064190	2.56744e-05	1529910	830544
979.487	33666.7	3671.89	8.48816	4.76132	4067030	2.55723e-05	1535660	832425
979.487	34923.1	3675.07	8.49767	4.76461	4069860	2.54712e-05	1541380	834298
979.487	36179.5	3678.24	8.50711	4.76787	4072670	2.5371e-05	1547100	836159
979.487	37435.9	3681.4	8.5165	4.77109	4075480	2.52717e-05	1552810	838008
979.487	38692.3	3684.55	8.52586	4.77431	4078290	2.51735e-05	1558500	839857
979.487	39948.7	3687.69	8.53515	4.77748	4081080	2.5076e-05	1564190	841688
979.487	41205.1	3690.82	8.54442	4.78065	4083870	2.49796e-05	1569860	843521
979.487	42461.5	3693.94	8.55364	4.78379	4086650	2.4884e-05	1575530	845345
979.487	43717.9	3697.04	8.56281	4.78691	4089420	2.47892e-05	1581190	847158
979.487	44974.4	3700.14	8.57194	4.79	4092180	2.46953e-05	1586840	848964
979.487	46230.8	3703.23	8.58105	4.79309	4094940	2.46022e-05	1592490	850771
979.487	47487.2	3706.31	8.59011	4.79616	4097700	2.45099e-05	1598130	852567
979.487	48743.6	3709.38	8.59914	4.79921	4100450	2.44185e-05	1603760	854359
979.487	50000	3712.45	8.60813	4.80223	4103190	2.43278e-05	1609390	856144
1015.38	1000	3111.63	6.87813	3.79776	3455620	2.60477e-05	873682	448791
1015.38	2256.41	3117.45	6.8991	3.80382	3461050	2.57935e-05	882412	451065
1015.38	3512.82	3123.55	6.92037	3.81029	3466810	2.55501e-05	891266	453487
1015.38	4769.23	3130.02	6.94208	3.81733	3473040	2.53188e-05	900294	456106
1015.38	6025.64	3137.02	6.96446	3.82514	3479890	2.51015e-05	909571	459000
1015.38	7282.05	3263.26	7.27068	4.0318	3627190	2.6193e-05	1017780	530456
1015.38	8538.46	3347.2	7.47978	4.17014	3724900	2.68554e-05	1096560	582078
1015.38	9794.87	3352.09	7.49865	4.17618	3729580	2.6674e-05	1105380	584622
1015.38	11051.3	3500.91	7.94869	4.44839	3903330	2.75074e-05	1288250	692765
1015.38	12307.7	3533.06	8.04679	4.51209	3938640	2.74614e-05	1328630	719292
1015.38	13564.1	3601.12	8.23163	4.65573	4016610	2.83824e-05	1399340	780574
1015.38	14820.5	3606.67	8.25431	4.66524	4021630	2.81338e-05	1410730	784971
1015.38	16076.9	3612.29	8.27751	4.67489	4026740	2.78795e-05	1422440	789453
1015.38	17333.3	3618.03	8.30145	4.68478	4031940	2.76171e-05	1434590	794056
1015.38	18589.7	3623.88	8.32605	4.69489	4037250	2.73479e-05	1447150	798774
1015.38	19846.2	3629.81	8.35126	4.70517	4042650	2.70722e-05	1460110	803589
1015.38	21102.6	3635.21	8.37337	4.71396	4047520	2.68292e-05	1471710	807794
1015.38	22359	3638.62	8.38391	4.71779	4050550	2.67146e-05	1477760	809869
1015.38	23615.4	3642	8.3943	4.72154	4053550	2.66014e-05	1483760	811910
1015.38	24871.8	3645.35	8.40456	4.72522	4056530	2.64895e-05	1489720	813923
1015.38	26128.2	3648.68	8.41471	4.72885	4059480	2.63791e-05	1495640	815920
1015.38	27384.6	3651.98	8.42475	4.73241	4062410	2.62699e-05	1501530	817888
1015.38	28641	3655.27	8.4347	4.73594	4065330	2.6162e-05	1507380	819845
1015.38	29897.4	3658.54	8.44456	4.7394	4068230	2.60551e-05	1513220	821778
1015.38	31153.8	3661.78	8.45434	4.74282	4071110	2.59493e-05	1519030	823693
1015.38	32410.3	3665.02	8.46406	4.74623	4073990	2.58449e-05	1524820	825608
1015.38	33666.7	3668.24	8.47371	4.7496	4076850	2.57414e-05	1530590	827506
1015.38	34923.1	3671.44	8.48329	4.75292	4079700	2.56387e-05	1536350	829387
1015.38	36179.5	3674.63	8.49283	4.75623	4082550	2.55374e-05	1542090	831266
1015.38	37435.9	3677.81	8.5023	4.75951	4085380	2.54369e-05	1547820	833132
1015.38	38692.3	3680.98	8.51173	4.76275	4088200	2.53373e-05	1553530	834986
1015.38	39948.7	3684.13	8.5211	4.76598	4091010	2.52387e-05	1559240	836836
1015.38	41205.1	3687.28	8.53044	4.76919	4093820	2.51411e-05	1564940	838677
1015.38	42461.5	3690.41	8.53972	4.77236	4096620	2.50442e-05	1570620	840506
1015.38	43717.9	3693.54	8.54896	4.77553	4099410	2.49484e-05	1576300	842335
1015.38	44974.4	3696.65	8.55817	4.77867	4102200	2.48534e-05	1581970	844156
1015.38	46230.8	3699.75	8.56732	4.78178	4104980	2.47591e-05	1587630	845965
1015.38	47487.2	3702.85	8.57644	4.78487	4107750	2.46657e-05	1593290	847766
1015.38	48743.6	3705.94	8.58553	4.78796	4110520	2.45732e-05	1598930	849569
1015.38	50000	3709.01	8.59457	4.79101	4113280	2.44813e-05	1604580	851357
1051.28	1000	3108.97	6.86044	3.78731	3462530	2.63424e-05	868668	445940
1051.28	2256.41	3114.86	6.88155	3.79346	3468020	2.60843e-05	877411	448241
1051.28	3512.82	3121.05	6.90293	3.80005	3473870	2.58381e-05	886269	450691
1051.28	4769.23	3127.62	6.92474	3.80722	3480200	2.56051e-05	895294	453346
1051.28	6025.64	3134.73	6.94717	3.81518	3487180	2.53877e-05	904544	456279
1051.28	7282.05	3142.6	6.97053	3.82428	3495080	2.51893e-05	914125	459609
1051.28	8538.46	3342.68	7.45794	4.15662	3730870	2.7088e-05	1089190	577530
1051.28	9794.87	3347.73	7.47768	4.16295	3735700	2.68971e-05	1098350	580165
1051.28	11051.3	3493	7.92112	4.42799	3906660	2.76834e-05	1278490	684877
1051.28	12307.7	3522.61	8.011	4.48592	3939320	2.76303e-05	1315510	708873
1051.28	13564.1	3579.25	8.17524	4.60424	4003580	2.80207e-05	1380490	758767
1051.28	14820.5	3605.02	8.25269	4.65867	4032390	2.81481e-05	1412060	782405
1051.28	16076.9	3610.89	8.27716	4.6689	4037720	2.78811e-05	1424370	787126
1051.28	17333.3	3616.89	8.30246	4.67942	4043170	2.76052e-05	1437170	791988
1051.28	18589.7	3622.94	8.32812	4.68999	4048670	2.73252e-05	1450250	796901
1051.28	19846.2	3627.64	8.34601	4.6971	4052910	2.71313e-05	1459720	800357
1051.28	21102.6	3631.15	8.35703	4.70119	4056040	2.70126e-05	1465950	802529
1051.28	22359	3634.62	8.36784	4.70517	4059130	2.68955e-05	1472120	804654
1051.28	23615.4	3638.05	8.37848	4.70907	4062180	2.67804e-05	1478210	806752
1051.28	24871.8	3641.45	8.38895	4.71286	4065200	2.66665e-05	1484240	808803
1051.28	26128.2	3644.82	8.39928	4.71659	4068190	2.65542e-05	1490230	810833
1051.28	27384.6	3648.16	8.40949	4.72029	4071170	2.64439e-05	1496160	812852
1051.28	28641	3651.48	8.4196	4.72385	4074110	2.63336e-05	1502090	814819
1051.28	29897.4	3654.77	8.4296	4.72741	4077050	2.62252e-05	1507970	816783
1051.28	31153.8	3658.05	8.43953	4.73093	4079960	2.61181e-05	1513830	818734
1051.28	32410.3	3661.31	8.44935	4.73437	4082860	2.60119e-05	1519660	820656
1051.28	33666.7	3664.56	8.45912	4.73781	4085750	2.5907e-05	1525460	822578
1051.28	34923.1	3667.78	8.4688	4.74119	4088630	2.58031e-05	1531250	824478
1051.28	36179.5	3671	8.47843	4.74455	4091490	2.57003e-05	1537020	826370
1051.28	37435.9	3674.19	8.488	4.74787	4094340	2.55984e-05	1542780	828248
1051.28	38692.3	3677.38	8.49751	4.75118	4097190	2.54977e-05	1548520	830122
1051.28	39948.7	3680.56	8.50698	4.75447	4100030	2.53979e-05	1554250	831989
1051.28	41205.1	3683.72	8.51637	4.75769	4102850	2.52989e-05	1559970	833834
1051.28	42461.5	3686.87	8.52573	4.7609	4105660	2.52008e-05	1565680	835674
1051.28	43717.9	3690.01	8.53504	4.76412	4108480	2.51038e-05	1571380	837515
1051.28	44974.4	3693.14	8.54431	4.76728	4111280	2.50075e-05	1577070	839339
1051.28	46230.8	3696.26	8.55354	4.77045	4114080	2.49123e-05	1582740	841165
1051.28	47487.2	3699.37	8.56272	4.77357	4116870	2.48176e-05	1588420	842973
1051.28	48743.6	3702.48	8.57187	4.7767	4119650	2.47241e-05	1594080	844789
1051.28	50000	3705.57	8.58099	4.7798	4122430	2.46313e-05	1599740	846593
1087.18	1000	3106.3	6.84248	3.7768	3468940	2.66438e-05	863569	443089
1087.18	2256.41	3112.29	6.86374	3.78308	3474520	2.63817e-05	872334	445421
1087.18	3512.82	3118.57	6.88526	3.7898	3480460	2.61326e-05	881205	447908
1087.18	4769.23	3125.25	6.90719	3.79713	3486900	2.58981e-05	890230	450605
1087.18	6025.64	3132.49	6.92972	3.80528	3494030	2.56806e-05	899469	453589
1087.18	7282.05	3140.52	6.95315	3.81459	3502120	2.54842e-05	909017	456980
1087.18	8538.46	3337.95	7.43487	4.14268	3735990	2.73298e-05	1081320	572853
