T(K)	P(bar)	rho_kgm3	VP_kms	VS_kms	Cp_Jm3K	alpha_pK	KS_bar	GS_bar
1948.72	13564.1	3002.46	6.76259	3.67533	3590380	2.95321e-05	832338	405574
1948.72	14820.5	3007.34	6.78492	3.68039	3593380	2.9128e-05	841293	407353
1948.72	16076.9	3012.15	6.80686	3.6854	3596450	2.87431e-05	850143	409117
1948.72	17333.3	3016.92	6.8284	3.69034	3599580	2.83752e-05	858884	410861
1948.72	18589.7	3021.63	6.84961	3.69523	3602760	2.80236e-05	867535	412596
1948.72	19846.2	3108.09	7.204	3.85126	3706660	2.635e-05	998359	460999
1948.72	21102.6	3130.63	7.25617	3.88622	3735290	2.64658e-05	1017930	472809
1948.72	22359	3155.17	7.3111	3.92466	3766680	2.66375e-05	1038520	485988
1948.72	23615.4	3182.64	7.37034	3.96826	3802130	2.68864e-05	1060640	501174
1948.72	24871.8	3214.49	7.43607	4.01978	3843630	2.72524e-05	1084900	519416
1948.72	26128.2	3330.93	7.65132	4.23795	4007120	3.02729e-05	1152360	598242
1948.72	27384.6	3353.57	7.7074	4.28332	4036920	3.05569e-05	1171790	615275
1948.72	28641	3360.85	7.73388	4.29643	4044610	3.03691e-05	1183040	620391
1948.72	29897.4	3368.21	7.76085	4.30981	4052390	3.01804e-05	1194530	625627
1948.72	31153.8	3375.65	7.78843	4.32353	4060270	2.99902e-05	1206310	631009
1948.72	32410.3	3383.27	7.81699	4.3378	4068370	2.97969e-05	1218540	636613
1948.72	33666.7	3391.11	7.84677	4.35279	4076740	2.9601e-05	1231290	642506
1948.72	34923.1	3399.23	7.87805	4.36863	4085450	2.94007e-05	1244700	648741
1948.72	36179.5	3407.75	7.91139	4.38568	4094640	2.91948e-05	1258980	655451
1948.72	37435.9	3416.78	7.9474	4.40429	4104470	2.89819e-05	1274370	662777
1948.72	38692.3	3426.44	7.98668	4.42481	4115090	2.87605e-05	1291150	670862
1948.72	39948.7	3436.92	8.03015	4.44781	4126730	2.85291e-05	1309670	679929
1948.72	41205.1	3448.32	8.07833	4.47358	4139500	2.82862e-05	1330210	690111
1948.72	42461.5	3460.67	8.13145	4.50229	4153460	2.80336e-05	1352880	701497
1948.72	43717.9	3473.78	8.18877	4.53349	4168400	2.77743e-05	1377440	713950
1948.72	44974.4	3487.09	8.24747	4.56556	4183590	2.75177e-05	1402800	726861
1948.72	46230.8	3500.08	8.30499	4.59695	4198410	2.72702e-05	1427920	739635
1948.72	47487.2	3511.96	8.35736	4.62535	4211860	2.70419e-05	1451150	751342
1948.72	48743.6	3522.62	8.40393	4.65034	4223830	2.68333e-05	1472170	761789
1948.72	50000	3531.96	8.44396	4.6715	4234150	2.6645e-05	1490600	770775
1984.62	1000	2873.65	6.46325	3.49013	3446410	3.03606e-05	733707	350041
1984.62	2256.41	2887.63	6.50003	3.51041	3462480	3.02243e-05	745576	355842
1984.62	3512.82	2904.22	6.5318	3.5342	3483960	3.04262e-05	755397	362754
1984.62	4769.23	2926.07	6.56185	3.56615	3514650	3.10544e-05	763741	372121
1984.62	6025.64	2962.47	6.59485	3.62309	3569930	3.2717e-05	769938	388878
1984.62	7282.05	2971.15	6.62062	3.63316	3577360	3.23286e-05	779415	392187
1984.62	8538.46	2978.66	6.64571	3.64165	3583140	3.19012e-05	788846	395018
1984.62	9794.87	2983.87	6.67079	3.6471	3585420	3.13563e-05	798614	396894
1984.62	11051.3	2988.99	6.69523	3.65246	3587870	3.08467e-05	808189	398746
1984.62	12307.7	2994.05	6.71908	3.65774	3590470	3.0368e-05	817594	400575
1984.62	13564.1	2999.03	6.74234	3.66294	3593210	2.99181e-05	826825	402383
1984.62	14820.5	3003.95	6.76515	3.66807	3596050	2.94918e-05	835928	404173
1984.62	16076.9	3008.81	6.78749	3.67313	3598980	2.90876e-05	844898	405946
1984.62	17333.3	3013.62	6.8094	3.67814	3602000	2.87034e-05	853746	407703
1984.62	18589.7	3018.37	6.83093	3.68308	3605070	2.83365e-05	862492	409445
1984.62	19846.2	3036.96	6.87934	3.7107	3627720	2.82699e-05	879696	418168
1984.62	21102.6	3124.92	7.22961	3.86857	3733720	2.66865e-05	1009750	467671
1984.62	22359	3149.38	7.284	3.90677	3765140	2.68628e-05	1030050	480684
1984.62	23615.4	3176.71	7.3425	3.95	3800540	2.71173e-05	1051780	495646
1984.62	24871.8	3208.37	7.40736	4.00103	3841980	2.74892e-05	1075600	513603
1984.62	26128.2	3246.85	7.48268	4.06486	3892890	2.80465e-05	1102620	536481
1984.62	27384.6	3345.23	7.67289	4.25798	4032470	3.06912e-05	1160780	606503
1984.62	28641	3352.48	7.69902	4.27094	4040140	3.05058e-05	1171810	611524
1984.62	29897.4	3359.79	7.72557	4.2841	4047870	3.03185e-05	1183090	616638
1984.62	31153.8	3367.15	7.75254	4.2975	4055680	3.01312e-05	1194570	621864
1984.62	32410.3	3374.64	7.78024	4.31131	4063620	2.99417e-05	1206400	627256
1984.62	33666.7	3382.27	7.80879	4.32561	4071750	2.97506e-05	1218610	632854
1984.62	34923.1	3390.13	7.83857	4.3406	4080150	2.95558e-05	1231370	638726
1984.62	36179.5	3398.27	7.86988	4.3565	4088910	2.93579e-05	1244770	644960
1984.62	37435.9	3406.74	7.90295	4.37342	4098090	2.91553e-05	1258940	651601
1984.62	38692.3	3415.73	7.93862	4.39188	4107890	2.89468e-05	1274180	658846
1984.62	39948.7	3425.32	7.97745	4.41219	4118470	2.87302e-05	1290770	666823
1984.62	41205.1	3435.67	8.02012	4.43478	4129980	2.85051e-05	1308970	675703
1984.62	42461.5	3446.89	8.06729	4.46004	4142590	2.82704e-05	1329070	685655
1984.62	43717.9	3459.03	8.11923	4.48815	4156360	2.80267e-05	1351230	696770
1984.62	44974.4	3471.94	8.1753	4.51875	4171120	2.77774e-05	1375240	708938
1984.62	46230.8	3485.11	8.23311	4.55039	4186220	2.7529e-05	1400180	721629
1984.62	47487.2	3498.02	8.29001	4.58155	4201020	2.72894e-05	1424980	734254
1984.62	48743.6	3510.04	8.3429	4.61037	4214730	2.70656e-05	1448360	746078
1984.62	50000	3520.82	8.38984	4.63569	4226890	2.68609e-05	1469470	756611
2020.51	1000	2873.76	6.43339	3.48211	3458810	3.14597e-05	724815	348446
2020.51	2256.41	2889.49	6.47421	3.50562	3476930	3.13146e-05	737675	355099
2020.51	3512.82	2908.35	6.50761	3.53332	3502070	3.16403e-05	747538	363088
2020.51	4769.23	2933.83	6.53786	3.57142	3539280	3.25573e-05	755078	374211
2020.51	6025.64	2961.06	6.56798	3.61327	3579140	3.358e-05	761902	386588
2020.51	7282.05	2969.52	6.59496	3.62309	3585610	3.31081e-05	771810	389802
2020.51	8538.46	2974.91	6.6219	3.62879	3587260	3.24649e-05	782167	391738
2020.51	9794.87	2980.2	6.64789	3.63434	3589190	3.18726e-05	792232	393638
2020.51	11051.3	2985.4	6.67314	3.63981	3591360	3.13228e-05	802070	395513
2020.51	12307.7	2990.51	6.69766	3.64518	3593710	3.08098e-05	811695	397359
2020.51	13564.1	2995.56	6.72156	3.65046	3596230	3.03297e-05	821128	399183
2020.51	14820.5	3000.53	6.7449	3.65567	3598890	2.98781e-05	830400	400988
2020.51	16076.9	3005.44	6.7677	3.6608	3601660	2.94517e-05	839513	402772
2020.51	17333.3	3010.28	6.79004	3.66585	3604520	2.90471e-05	848496	404536
2020.51	18589.7	3015.07	6.81194	3.67085	3607480	2.8663e-05	857352	406286
2020.51	19846.2	3036.13	6.86591	3.70252	3633470	2.86229e-05	876303	416212
2020.51	21102.6	3119.33	7.2032	3.85104	3732280	2.69125e-05	1001680	462613
2020.51	22359	3143.74	7.25718	3.88906	3763760	2.70935e-05	1021720	475485
2020.51	23615.4	3170.98	7.31506	3.93204	3799210	2.73545e-05	1043110	490264
2020.51	24871.8	3202.51	7.37926	3.98269	3840630	2.77318e-05	1066570	507977
2020.51	26128.2	3240.76	7.45374	4.04598	3891470	2.82939e-05	1093160	530511
2020.51	27384.6	3336.89	7.63853	4.23266	4027950	3.08262e-05	1149890	597819
2020.51	28641	3344.14	7.66447	4.24554	4035620	3.06413e-05	1160790	602770
2020.51	29897.4	3351.41	7.69064	4.25854	4043320	3.04562e-05	1171850	607785
2020.51	31153.8	3358.73	7.7172	4.27175	4051080	3.02707e-05	1183110	612895
2020.51	32410.3	3366.13	7.74426	4.28521	4058930	3.00839e-05	1194620	618122
2020.51	33666.7	3373.62	7.77194	4.29902	4066900	2.98957e-05	1206440	623497
2020.51	34923.1	3381.27	7.80052	4.31337	4075070	2.97065e-05	1218650	629091
2020.51	36179.5	3389.13	7.83023	4.32835	4083490	2.95139e-05	1231370	634940
2020.51	37435.9	3397.25	7.86137	4.34418	4092250	2.93184e-05	1244710	641125
2020.51	38692.3	3405.72	7.89432	4.36107	4101450	2.91189e-05	1258810	647732
2020.51	39948.7	3414.67	7.92974	4.37942	4111240	2.89138e-05	1273960	654911
2020.51	41205.1	3424.17	7.96799	4.39944	4121730	2.87024e-05	1290300	662750
2020.51	42461.5	3434.38	8.00987	4.42163	4133120	2.84836e-05	1308170	671449
2020.51	43717.9	3445.43	8.05605	4.4464	4145580	2.82569e-05	1327840	681179
2020.51	44974.4	3457.31	8.10655	4.47373	4159080	2.80217e-05	1349400	691954
2020.51	46230.8	3469.96	8.16115	4.50356	4173580	2.77819e-05	1372770	703779
2020.51	47487.2	3483.02	8.21818	4.53485	4188620	2.75413e-05	1397340	716279
2020.51	48743.6	3495.89	8.27469	4.5659	4203450	2.73088e-05	1421910	728806
2020.51	50000	3507.99	8.32772	4.59492	4217320	2.70899e-05	1445290	740653
2056.41	1000	2874.22	6.39859	3.47467	3474440	3.28762e-05	714078	347015
2056.41	2256.41	2892.19	6.44432	3.5023	3495170	3.27218e-05	728093	354759
2056.41	3512.82	2914.01	6.47918	3.53512	3525330	3.32384e-05	737740	364167
2056.41	4769.23	2950.53	6.50862	3.5926	3583460	3.51784e-05	742147	380818
2056.41	6025.64	2959.56	6.53891	3.60335	3589480	3.45717e-05	753062	384274
2056.41	7282.05	2965.55	6.56839	3.60988	3590780	3.38109e-05	764187	386447
2056.41	8538.46	2971.06	6.5967	3.61575	3591910	3.30962e-05	774998	388425
2056.41	9794.87	2976.45	6.62386	3.62147	3593410	3.24446e-05	785451	390361
2056.41	11051.3	2981.73	6.65007	3.62704	3595210	3.1845e-05	795608	392260
2056.41	12307.7	2986.92	6.67544	3.6325	3597240	3.12893e-05	805514	394126
2056.41	13564.1	2992.03	6.70005	3.63789	3599510	3.07747e-05	815179	395973
2056.41	14820.5	2997.06	6.72401	3.64318	3601940	3.02922e-05	824652	397791
2056.41	16076.9	3002.02	6.74739	3.64837	3604510	2.98386e-05	833951	399587
2056.41	17333.3	3006.91	6.7702	3.65351	3607210	2.94119e-05	843082	401366
2056.41	18589.7	3013.31	6.79582	3.66114	3612220	2.90361e-05	853103	403903
2056.41	19846.2	3035.22	6.85216	3.69421	3639270	2.89871e-05	872804	414222
2056.41	21102.6	3113.85	7.177	3.83361	3730980	2.71423e-05	993751	457630
2056.41	22359	3138.24	7.23059	3.87154	3762570	2.73298e-05	1013540	470385
2056.41	23615.4	3165.44	7.28805	3.91434	3798090	2.75965e-05	1034660	485009
2056.41	24871.8	3196.86	7.3515	3.96471	3839570	2.79829e-05	1057710	502511
2056.41	26128.2	3234.95	7.42543	4.02757	3890400	2.85484e-05	1083980	524753
2056.41	27384.6	3328.58	7.60438	4.2074	4023370	3.09616e-05	1139160	589234
2056.41	28641	3335.83	7.63014	4.22022	4031050	3.07774e-05	1149930	594121
2056.41	29897.4	3343.08	7.65606	4.23313	4038750	3.05935e-05	1160810	599059
2056.41	31153.8	3350.38	7.68232	4.24617	4046480	3.04088e-05	1171900	604073
2056.41	32410.3	3357.7	7.70885	4.25938	4054260	3.02243e-05	1183140	609165
2056.41	33666.7	3365.12	7.73598	4.27291	4062150	3.00385e-05	1194680	614395
2056.41	34923.1	3372.62	7.76363	4.28673	4070140	2.98522e-05	1206470	619755
2056.41	36179.5	3380.28	7.79221	4.3011	4078340	2.96642e-05	1218680	625334
2056.41	37435.9	3388.12	7.82176	4.31602	4086760	2.94741e-05	1231330	631142
2056.41	38692.3	3396.24	7.85281	4.33182	4095540	2.9281e-05	1244620	637295
2056.41	39948.7	3404.69	7.88556	4.34863	4104720	2.90844e-05	1258640	643848
2056.41	41205.1	3413.57	7.92054	4.36677	4114460	2.88835e-05	1273600	650922
2056.41	42461.5	3422.97	7.95823	4.38653	4124870	2.86773e-05	1289710	658635
2056.41	43717.9	3433.07	7.99941	4.40835	4136150	2.8464e-05	1307280	667167
2056.41	44974.4	3444.05	8.04509	4.43297	4148610	2.82472e-05	1326710	676797
2056.41	46230.8	3455.6	8.09387	4.4593	4161740	2.80173e-05	1347580	687157
2056.41	47487.2	3468.03	8.1472	4.48846	4176020	2.77857e-05	1370400	698678
2056.41	48743.6	3480.89	8.20306	4.51918	4190900	2.75541e-05	1394430	710902
2056.41	50000	3493.72	8.25912	4.55008	4205740	2.73281e-05	1418750	723314
2092.31	1000	2875.18	6.35664	3.46817	3495090	3.47844e-05	700661	345833
2092.31	2256.41	2896.07	6.40803	3.50109	3519270	3.46303e-05	715892	354989
2092.31	3512.82	2921.86	6.44399	3.54085	3556540	3.54499e-05	724862	366331
2092.31	4769.23	2948.58	6.47452	3.58207	3596030	3.64604e-05	731578	378340
2092.31	6025.64	2955.61	6.50799	3.59009	3596980	3.55257e-05	743894	380942
2092.31	7282.05	2961.43	6.5397	3.59642	3596820	3.4622e-05	755818	383038
2092.31	8538.46	2967.08	6.56976	3.6025	3597250	3.38139e-05	767218	385069
2092.31	9794.87	2972.59	6.59835	3.60838	3598180	3.3086e-05	778155	387043
2092.31	11051.3	2977.97	6.62575	3.61411	3599520	3.24248e-05	788714	388976
2092.31	12307.7	2983.25	6.65216	3.61972	3601180	3.18187e-05	798957	390876
2092.31	13564.1	2988.43	6.67767	3.62519	3603100	3.12583e-05	808926	392739
2092.31	14820.5	2993.53	6.70242	3.63057	3605240	3.07381e-05	818663	394578
2092.31	16076.9	2998.55	6.72645	3.63586	3607580	3.02534e-05	828176	396391
2092.31	17333.3	3003.49	6.74988	3.64107	3610080	2.97989e-05	837506	398185
2092.31	18589.7	3012.48	6.78132	3.65296	3618500	2.94464e-05	849341	401989
2092.31	19846.2	3034.26	6.83815	3.6858	3645170	2.93637e-05	869219	412207
2092.31	21102.6	3059.09	6.89937	3.72345	3676250	2.93724e-05	890679	424115
2092.31	22359	3132.88	7.20427	3.85417	3761550	2.7571e-05	1005510	465378
2092.31	23615.4	3160.06	7.26133	3.89685	3797200	2.78444e-05	1026380	479869
2092.31	24871.8	3191.43	7.32443	3.94704	3838780	2.82359e-05	1049190	497197
2092.31	26128.2	3229.37	7.39773	4.00953	3889620	2.88071e-05	1075100	519165
2092.31	27384.6	3320.31	7.57047	4.1822	4018750	3.10971e-05	1128600	580750
2092.31	28641	3327.54	7.59603	4.19496	4026440	3.09137e-05	1139220	585570
2092.31	29897.4	3334.8	7.62179	4.2078	4034140	3.07303e-05	1149980	590447
2092.31	31153.8	3342.06	7.64771	4.22071	4041840	3.05471e-05	1160860	595367
2092.31	32410.3	3349.34	7.6739	4.23376	4049580	3.03638e-05	1171910	600360
2092.31	33666.7	3356.69	7.7005	4.24701	4057390	3.01799e-05	1183170	605449
2092.31	34923.1	3364.11	7.72757	4.26053	4065300	2.99957e-05	1194680	610658
2092.31	36179.5	3371.62	7.75522	4.27438	4073320	2.98108e-05	1206460	616007
2092.31	37435.9	3379.28	7.78374	4.28873	4081530	2.96244e-05	1218650	621559
2092.31	38692.3	3387.13	7.81327	4.30369	4089980	2.94365e-05	1231280	627354
2092.31	39948.7	3395.32	7.84455	4.31963	4098860	2.92441e-05	1244660	633539
2092.31	41205.1	3403.64	7.87665	4.33611	4107920	2.90523e-05	1258410	639947
2092.31	42461.5	3412.45	7.91122	4.35404	4117600	2.88549e-05	1273200	646920
2092.31	43717.9	3421.78	7.94844	4.37357	4127950	2.86531e-05	1289110	654521
2092.31	44974.4	3431.72	7.98878	4.39495	4139090	2.84455e-05	1306340	662856
2092.31	46230.8	3442.4	8.0329	4.41863	4151180	2.82323e-05	1325150	672104
2092.31	47487.2	3453.87	8.08107	4.44477	4164290	2.80133e-05	1345710	682346
2092.31	48743.6	3466.1	8.13326	4.47334	4178400	2.77895e-05	1368030	693592
2092.31	50000	3478.69	8.18758	4.50325	4193000	2.75666e-05	1391390	705454
2128.21	1000	2876.8	6.30375	3.46304	3523890	3.74953e-05	683158	345004
2128.21	2256.41	2901.64	6.36132	3.50304	3552980	3.73829e-05	699430	356068
2128.21	3512.82	2933.46	6.39686	3.55351	3602080	3.87885e-05	706474	370421
2128.21	4769.23	2944.74	6.4362	3.56888	3607900	3.78742e-05	719760	375068
2128.21	6025.64	2951.06	6.47369	3.57594	3605350	3.66374e-05	733600	377362
2128.21	7282.05	2957.11	6.50831	3.58262	3603970	3.55726e-05	746510	379549
2128.21	8538.46	2962.94	6.54057	3.58897	3603480	3.46432e-05	758654	381647
2128.21	9794.87	2968.6	6.57102	3.59508	3603680	3.38181e-05	770215	383680
2128.21	11051.3	2974.11	6.59997	3.60101	3604410	3.30773e-05	781295	385660
2128.21	12307.7	2979.49	6.62762	3.60676	3605590	3.24065e-05	791961	387593
2128.21	13564.1	2984.76	6.65419	3.61237	3607100	3.17932e-05	802285	389488
2128.21	14820.5	2989.94	6.67988	3.61786	3608900	3.12273e-05	812333	391350
2128.21	16076.9	2995.03	6.70476	3.62325	3610950	3.07029e-05	822133	393184
2128.21	17333.3	3000.03	6.72884	3.62853	3613190	3.02159e-05	831678	394990
2128.21	18589.7	3010.67	6.75157	3.64109	3624020	2.98469e-05	840189	399141
2128.21	19846.2	3033.19	6.82368	3.67719	3651120	2.9755e-05	865477	410140
2128.21	21102.6	3057.75	6.88505	3.7144	3681650	2.97295e-05	886998	421871
2128.21	22359	3127.67	7.17826	3.83695	3760710	2.78159e-05	997661	460462
2128.21	23615.4	3154.85	7.23495	3.87957	3796520	2.80973e-05	1018270	474838
2128.21	24871.8	3186.19	7.29769	3.92963	3838230	2.84954e-05	1040830	492010
2128.21	26128.2	3224	7.3705	3.99183	3889110	2.9072e-05	1066430	513735
2128.21	27384.6	3312.08	7.53681	4.15707	4014120	3.12328e-05	1118220	572368
2128.21	28641	3319.31	7.56223	4.1698	4021810	3.10497e-05	1128710	577136
2128.21	29897.4	3326.55	7.58779	4.18257	4029500	3.0867e-05	1139320	581944
2128.21	31153.8	3333.79	7.61347	4.19539	4037190	3.06845e-05	1150050	586789
2128.21	32410.3	3341.05	7.63939	4.20831	4044910	3.05021e-05	1160920	591696
2128.21	33666.7	3348.35	7.6656	4.22138	4052680	3.03198e-05	1171970	596679
2128.21	34923.1	3355.7	7.69215	4.23463	4060500	3.01372e-05	1183210	601748
2128.21	36179.5	3363.11	7.71917	4.24815	4068410	2.99544e-05	1194690	606935
2128.21	37435.9	3370.64	7.74684	4.26204	4076460	2.97709e-05	1206470	612276
2128.21	38692.3	3378.29	7.77526	4.27635	4084680	2.95863e-05	1218610	617796
2128.21	39948.7	3386.13	7.80466	4.29125	4093130	2.94003e-05	1231180	623550
2128.21	41205.1	3394.2	7.8353	4.30687	4101880	2.92122e-05	1244300	629593
2128.21	42461.5	3402.56	7.86753	4.32345	4111020	2.90221e-05	1258100	636016
2128.21	43717.9	3411.33	7.90181	4.34126	4120680	2.88282e-05	1272770	642919
2128.21	44974.4	3420.59	7.93857	4.36056	4130970	2.86306e-05	1288480	650408
2128.21	46230.8	3430.38	7.97811	4.38153	4141970	2.84286e-05	1305370	658558
2128.21	47487.2	3440.88	8.02121	4.40466	4153870	2.82215e-05	1323770	667567
2128.21	48743.6	3452.12	8.06817	4.43015	4166760	2.80095e-05	1343810	677520
2128.21	50000	3464.67	8.1217	4.45968	4181370	2.77904e-05	1366600	689079
2164.1	1000	2879.61	6.23209	3.46048	3568030	4.17065e-05	658634	344831
2164.1	2256.41	2909.77	6.29647	3.51004	3603850	4.16812e-05	675600	358494
2164.1	3512.82	2932.16	6.34318	3.54487	3628210	4.14573e-05	688507	368457
2164.1	4769.23	2939.42	6.39188	3.55347	3620760	3.95537e-05	706046	371165
2164.1	6025.64	2946.16	6.43465	3.56122	3615860	3.80111e-05	721660	373641
2164.1	7282.05	2952.52	6.47312	3.56839	3612790	3.67266e-05	735867	375956
2164.1	8538.46	2958.6	6.50856	3.57515	3610980	3.56242e-05	749091	378158
2164.1	9794.87	2964.44	6.54135	3.58153	3610170	3.46694e-05	761449	380259
2164.1	11051.3	2970.11	6.57223	3.58768	3610110	3.38256e-05	773187	382296
2164.1	12307.7	2975.62	6.60151	3.59362	3610630	3.30709e-05	784407	384276
2164.1	13564.1	2981	6.62945	3.59938	3611620	3.23883e-05	795197	386205
2164.1	14820.5	2986.27	6.65623	3.60499	3612980	3.17665e-05	805618	388094
2164.1	16076.9	2991.43	6.68205	3.61051	3614670	3.11969e-05	815727	389957
2164.1	17333.3	2997.53	6.70694	3.61721	3618090	3.06819e-05	825441	392203
2164.1	18589.7	3010.65	6.73056	3.63295	3632210	3.03066e-05	834028	397356
2164.1	19846.2	3032.06	6.80865	3.6685	3657270	3.01689e-05	861526	408051
2164.1	21102.6	3056.33	6.87025	3.7052	3687140	3.01024e-05	883148	419588
2164.1	22359	3084.19	6.93735	3.74775	3722250	3.01398e-05	906732	433195
2164.1	23615.4	3149.8	7.20894	3.86249	3796050	2.83545e-05	1010360	469912
2164.1	24871.8	3181.12	7.27137	3.91244	3837900	2.8759e-05	1032690	486940
2164.1	26128.2	3218.81	7.3438	3.97437	3888830	2.93391e-05	1058050	508431
2164.1	27384.6	3289.08	7.47527	4.10184	3987590	3.09139e-05	1100070	553391
2164.1	28641	3311.14	7.52874	4.14473	4017180	3.11856e-05	1118400	568813
2164.1	29897.4	3318.35	7.55407	4.15742	4024850	3.10035e-05	1128850	573549
2164.1	31153.8	3325.58	7.57956	4.17017	4032540	3.08216e-05	1139430	578329
2164.1	32410.3	3332.82	7.60522	4.18299	4040240	3.06401e-05	1150140	583158
2164.1	33666.7	3340.08	7.63109	4.19591	4047960	3.04588e-05	1160990	588043
2164.1	34923.1	3347.38	7.65727	4.20899	4055730	3.02775e-05	1172020	593008
2164.1	36179.5	3354.72	7.68379	4.22225	4063570	3.00961e-05	1183240	598059
2164.1	37435.9	3362.15	7.71081	4.23578	4071500	2.99145e-05	1194710	603231
2164.1	38692.3	3369.67	7.73842	4.24963	4079560	2.97318e-05	1206480	608541
2164.1	39948.7	3377.31	7.76669	4.26392	4087780	2.95499e-05	1218540	614027
2164.1	41205.1	3385.13	7.79598	4.27878	4096230	2.9366e-05	1231060	619748
2164.1	42461.5	3393.17	7.82644	4.29433	4104970	2.91807e-05	1244100	625745
2164.1	43717.9	3401.5	7.85839	4.31078	4114090	2.89933e-05	1257780	632095
2164.1	44974.4	3410.2	7.89227	4.32839	4123690	2.8803e-05	1272280	638899
2164.1	46230.8	3419.32	7.92831	4.3473	4133840	2.86097e-05	1287700	646218
2164.1	47487.2	3429.03	7.96731	4.36801	4144760	2.84127e-05	1304350	654243
2164.1	48743.6	3439.34	8.0094	4.3906	4156480	2.82115e-05	1322330	663014
2164.1	50000	3450.37	8.05519	4.41545	4169140	2.80059e-05	1341890	672690
2200	1000	2884.04	6.12661	3.46208	3642690	4.89282e-05	621624	345681
2200	2256.41	2915.84	6.2046	3.51477	3671250	4.79353e-05	642233	360212
2200	3512.82	2925.24	6.27868	3.52688	3651100	4.43825e-05	668028	363867
2200	4769.23	2933.39	6.33827	3.53693	3638180	4.17866e-05	689166	366964
2200	6025.64	2940.85	6.39027	3.54595	3629360	3.97284e-05	707880	369775
2200	7282.05	2947.56	6.43293	3.55358	3623930	3.8159e-05	723488	372216
2200	8538.46	2953.97	6.47246	3.56083	3620250	3.68193e-05	738102	374548
2200	9794.87	2960.07	6.50857	3.56762	3618020	3.56825e-05	751589	376755
2200	11051.3	2965.93	6.54199	3.57407	3616860	3.47002e-05	764194	378868
2200	12307.7	2971.61	6.57338	3.58025	3616520	3.38347e-05	776134	380907
2200	13564.1	2977.12	6.60298	3.58619	3616800	3.30641e-05	787498	382880
2200	14820.5	2982.5	6.63119	3.59197	3617610	3.23714e-05	798405	384811
2200	16076.9	2987.76	6.65822	3.59763	3618840	3.17425e-05	808926	386704
2200	17333.3	2997.21	6.68424	3.60871	3626660	3.12131e-05	818700	390321
2200	18589.7	3010.54	6.70913	3.62466	3640620	3.07922e-05	827743	395530
2200	19846.2	3024.83	6.73304	3.64166	3656410	3.0443e-05	836414	401145
2200	21102.6	3054.81	6.85491	3.69584	3692750	3.04941e-05	879098	417263
2200	22359	3082.24	6.92189	3.73765	3727030	3.04903e-05	902659	430590
2200	23615.4	3114.21	6.99645	3.78711	3767820	3.0604e-05	928886	446646
2200	24871.8	3176.2	7.24547	3.89545	3837780	2.90254e-05	1024780	481973
2200	26128.2	3213.78	7.31756	3.95712	3888750	2.96089e-05	1049890	503238
2200	27384.6	3261.4	7.40719	4.03913	3954030	3.04616e-05	1079970	532084
2200	28641	3303.05	7.49562	4.11978	4012580	3.13214e-05	1108310	560613
2200	29897.4	3310.24	7.52074	4.1324	4020230	3.11397e-05	1118610	565281
2200	31153.8	3317.44	7.54601	4.14508	4027890	3.09583e-05	1129030	569992
2200	32410.3	3324.65	7.57142	4.15781	4035570	3.07774e-05	1139580	574744
2200	33666.7	3331.88	7.59703	4.17061	4043260	3.05966e-05	1150260	579548
2200	34923.1	3339.13	7.62285	4.18353	4050990	3.04167e-05	1161080	584414
2200	36179.5	3346.43	7.64899	4.1966	4058770	3.02364e-05	1172090	589356
2200	37435.9	3353.77	7.67546	4.20986	4066610	3.00564e-05	1183280	594385
2200	38692.3	3361.18	7.70238	4.22335	4074540	2.98762e-05	1194710	599525
2200	39948.7	3368.72	7.73	4.23724	4082630	2.96951e-05	1206470	604828
2200	41205.1	3376.35	7.7582	4.25152	4090860	2.9515e-05	1218490	610289
2200	42461.5	3384.14	7.78729	4.26628	4099290	2.93332e-05	1230930	615954
2200	43717.9	3392.15	7.81753	4.28173	4108010	2.915e-05	1243880	621890
2200	44974.4	3400.41	7.84909	4.29802	4117070	2.89667e-05	1257390	628158
2200	46230.8	3409.05	7.88259	4.31541	4126610	2.8779e-05	1271740	634860
2200	47487.2	3417.82	7.91696	4.33335	4136350	2.85919e-05	1286500	641797
2200	48743.6	3427.66	7.95639	4.35439	4147480	2.83971e-05	1303310	649908
2200	50000	3437.8	7.99759	4.37652	4159030	2.82017e-05	1320900	658473
